Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-17 00:00:00-04:00,25.899999618530273,26.229999542236328,23.850000381469727,25.030000686645508,300600,0,0
2021-03-18 00:00:00-04:00,25.010000228881836,25.010000228881836,22.329999923706055,22.760000228881836,195300,0,0
2021-03-19 00:00:00-04:00,22.700000762939453,23.236000061035156,22.0,22.190000534057617,660000,0,0
2021-03-22 00:00:00-04:00,22.6200008392334,23.399999618530273,22.329999923706055,22.770000457763672,316600,0,0
2021-03-23 00:00:00-04:00,22.770000457763672,22.979999542236328,22.0,22.15999984741211,205000,0,0
2021-03-24 00:00:00-04:00,22.270000457763672,23.329999923706055,21.81999969482422,22.0,113100,0,0
2021-03-25 00:00:00-04:00,22.18000030517578,22.770000457763672,21.139999389648438,21.8799991607666,126900,0,0
2021-03-26 00:00:00-04:00,22.139999389648438,23.530000686645508,21.889999389648438,23.239999771118164,114900,0,0
2021-03-29 00:00:00-04:00,23.200000762939453,23.649999618530273,22.0,22.579999923706055,103500,0,0
2021-03-30 00:00:00-04:00,22.459999084472656,24.15999984741211,22.030000686645508,23.489999771118164,122100,0,0
2021-03-31 00:00:00-04:00,23.969999313354492,24.797000885009766,23.510000228881836,24.06999969482422,124900,0,0
2021-04-01 00:00:00-04:00,24.270000457763672,24.979999542236328,23.940000534057617,24.940000534057617,102300,0,0
2021-04-05 00:00:00-04:00,25.09000015258789,25.459999084472656,24.559999465942383,24.90999984741211,53500,0,0
2021-04-06 00:00:00-04:00,25.1299991607666,25.420000076293945,24.290000915527344,24.600000381469727,113300,0,0
2021-04-07 00:00:00-04:00,24.600000381469727,24.610000610351562,23.5,23.780000686645508,113500,0,0
2021-04-08 00:00:00-04:00,23.610000610351562,24.260000228881836,23.170000076293945,23.450000762939453,53500,0,0
2021-04-09 00:00:00-04:00,23.149999618530273,24.350000381469727,23.020000457763672,23.899999618530273,78900,0,0
2021-04-12 00:00:00-04:00,23.729999542236328,24.200000762939453,23.5,23.959999084472656,42100,0,0
2021-04-13 00:00:00-04:00,24.020000457763672,24.020000457763672,23.190000534057617,23.600000381469727,67600,0,0
2021-04-14 00:00:00-04:00,23.600000381469727,24.309999465942383,23.600000381469727,23.950000762939453,102100,0,0
2021-04-15 00:00:00-04:00,24.149999618530273,24.229999542236328,23.0,23.15999984741211,86700,0,0
2021-04-16 00:00:00-04:00,23.0,23.809999465942383,22.5,23.260000228881836,130700,0,0
2021-04-19 00:00:00-04:00,23.239999771118164,23.969999313354492,22.3799991607666,22.530000686645508,42400,0,0
2021-04-20 00:00:00-04:00,22.469999313354492,22.530000686645508,21.6200008392334,22.139999389648438,89000,0,0
2021-04-21 00:00:00-04:00,22.09000015258789,23.270000457763672,22.049999237060547,23.030000686645508,105400,0,0
2021-04-22 00:00:00-04:00,23.15999984741211,23.600000381469727,22.885000228881836,23.299999237060547,78600,0,0
2021-04-23 00:00:00-04:00,23.450000762939453,24.18000030517578,23.389999389648438,23.889999389648438,129700,0,0
2021-04-26 00:00:00-04:00,23.75,24.799999237060547,23.75,24.65999984741211,95100,0,0
2021-04-27 00:00:00-04:00,24.790000915527344,25.8700008392334,24.34000015258789,25.25,98300,0,0
2021-04-28 00:00:00-04:00,25.280000686645508,26.770000457763672,25.280000686645508,25.790000915527344,87500,0,0
2021-04-29 00:00:00-04:00,25.65999984741211,26.6299991607666,25.454999923706055,25.940000534057617,56800,0,0
2021-04-30 00:00:00-04:00,25.719999313354492,26.200000762939453,24.950000762939453,25.280000686645508,111100,0,0
2021-05-03 00:00:00-04:00,25.40999984741211,26.450000762939453,25.030000686645508,26.079999923706055,85900,0,0
2021-05-04 00:00:00-04:00,26.09000015258789,26.270000457763672,25.250999450683594,26.110000610351562,52200,0,0
2021-05-05 00:00:00-04:00,26.239999771118164,27.66900062561035,25.631000518798828,26.959999084472656,128700,0,0
2021-05-06 00:00:00-04:00,26.770000457763672,27.799999237060547,26.0,26.290000915527344,170200,0,0
2021-05-07 00:00:00-04:00,26.459999084472656,27.729999542236328,26.399999618530273,27.540000915527344,66400,0,0
2021-05-10 00:00:00-04:00,27.899999618530273,28.979999542236328,27.09000015258789,28.149999618530273,126800,0,0
2021-05-11 00:00:00-04:00,27.649999618530273,28.829999923706055,27.079999923706055,27.950000762939453,163500,0,0
2021-05-12 00:00:00-04:00,27.790000915527344,28.469999313354492,24.579999923706055,24.93000030517578,374700,0,0
2021-05-13 00:00:00-04:00,25.559999465942383,27.059999465942383,24.59000015258789,25.479999542236328,152600,0,0
2021-05-14 00:00:00-04:00,25.829999923706055,26.0,24.100000381469727,25.899999618530273,105000,0,0
2021-05-17 00:00:00-04:00,26.010000228881836,26.25,25.09000015258789,25.799999237060547,75700,0,0
2021-05-18 00:00:00-04:00,25.81999969482422,26.639999389648438,25.799999237060547,25.799999237060547,83200,0,0
2021-05-19 00:00:00-04:00,25.860000610351562,26.309999465942383,25.059999465942383,26.149999618530273,83600,0,0
2021-05-20 00:00:00-04:00,26.25,27.790000915527344,26.049999237060547,27.5,96100,0,0
2021-05-21 00:00:00-04:00,27.969999313354492,28.0,27.209999084472656,27.600000381469727,87300,0,0
2021-05-24 00:00:00-04:00,27.75,28.389999389648438,27.315000534057617,28.079999923706055,66000,0,0
2021-05-25 00:00:00-04:00,28.309999465942383,28.889999389648438,27.1299991607666,27.360000610351562,95000,0,0
2021-05-26 00:00:00-04:00,27.690000534057617,28.469999313354492,27.25,28.3700008392334,111300,0,0
2021-05-27 00:00:00-04:00,28.6200008392334,28.8799991607666,27.260000228881836,28.06999969482422,198000,0,0
2021-05-28 00:00:00-04:00,28.030000686645508,31.940000534057617,28.030000686645508,31.770000457763672,222500,0,0
2021-06-01 00:00:00-04:00,32.40999984741211,36.599998474121094,32.40999984741211,34.0,429500,0,0
2021-06-02 00:00:00-04:00,34.02000045776367,34.380001068115234,31.010000228881836,33.13999938964844,660500,0,0
2021-06-03 00:00:00-04:00,32.66999816894531,33.79999923706055,31.510000228881836,31.889999389648438,144500,0,0
2021-06-04 00:00:00-04:00,32.130001068115234,33.16999816894531,30.56999969482422,32.689998626708984,152700,0,0
2021-06-07 00:00:00-04:00,33.52000045776367,34.040000915527344,30.8700008392334,31.09000015258789,211600,0,0
2021-06-08 00:00:00-04:00,30.709999084472656,31.65999984741211,29.959999084472656,31.59000015258789,132700,0,0
2021-06-09 00:00:00-04:00,31.549999237060547,31.549999237060547,26.82699966430664,26.93000030517578,362500,0,0
2021-06-10 00:00:00-04:00,26.65999984741211,26.93400001525879,24.25,24.31999969482422,486700,0,0
2021-06-11 00:00:00-04:00,24.6200008392334,24.649999618530273,23.010000228881836,23.559999465942383,338700,0,0
2021-06-14 00:00:00-04:00,23.799999237060547,24.09000015258789,23.19499969482422,23.540000915527344,302700,0,0
2021-06-15 00:00:00-04:00,23.520000457763672,23.559999465942383,22.350000381469727,22.790000915527344,280200,0,0
2021-06-16 00:00:00-04:00,22.5,24.690000534057617,22.329999923706055,23.639999389648438,908700,0,0
2021-06-17 00:00:00-04:00,23.93000030517578,25.420000076293945,23.84000015258789,24.729999542236328,506100,0,0
2021-06-18 00:00:00-04:00,24.5,25.15999984741211,23.520000457763672,24.440000534057617,296600,0,0
2021-06-21 00:00:00-04:00,24.959999084472656,24.979999542236328,23.780000686645508,24.84000015258789,206900,0,0
2021-06-22 00:00:00-04:00,24.8700008392334,24.8700008392334,24.0,24.65999984741211,171400,0,0
2021-06-23 00:00:00-04:00,24.6299991607666,24.756999969482422,23.899999618530273,24.030000686645508,182300,0,0
2021-06-24 00:00:00-04:00,24.06999969482422,24.06999969482422,22.799999237060547,23.469999313354492,296800,0,0
2021-06-25 00:00:00-04:00,23.469999313354492,23.6299991607666,22.90999984741211,22.979999542236328,200100,0,0
2021-06-28 00:00:00-04:00,22.950000762939453,23.799999237060547,22.860000610351562,23.270000457763672,130200,0,0
2021-06-29 00:00:00-04:00,23.270000457763672,24.1200008392334,23.270000457763672,23.979999542236328,171800,0,0
2021-06-30 00:00:00-04:00,23.90999984741211,24.860000610351562,23.90999984741211,24.43000030517578,226900,0,0
2021-07-01 00:00:00-04:00,24.450000762939453,24.5,23.635000228881836,24.06999969482422,192700,0,0
2021-07-02 00:00:00-04:00,24.219999313354492,24.219999313354492,22.799999237060547,22.950000762939453,118000,0,0
2021-07-06 00:00:00-04:00,23.100000381469727,23.100000381469727,21.209999084472656,21.5,190600,0,0
2021-07-07 00:00:00-04:00,21.31999969482422,22.11400032043457,20.8700008392334,21.459999084472656,153100,0,0
2021-07-08 00:00:00-04:00,20.639999389648438,21.225000381469727,20.299999237060547,21.049999237060547,154700,0,0
2021-07-09 00:00:00-04:00,21.239999771118164,21.40999984741211,20.770000457763672,20.860000610351562,80000,0,0
2021-07-12 00:00:00-04:00,20.799999237060547,20.825000762939453,20.200000762939453,20.31999969482422,85700,0,0
2021-07-13 00:00:00-04:00,20.200000762939453,20.5,19.049999237060547,19.280000686645508,261600,0,0
2021-07-14 00:00:00-04:00,19.31999969482422,19.783000946044922,19.110000610351562,19.579999923706055,504600,0,0
2021-07-15 00:00:00-04:00,19.299999237060547,19.489999771118164,18.049999237060547,18.780000686645508,274600,0,0
2021-07-16 00:00:00-04:00,18.950000762939453,19.459999084472656,18.520000457763672,18.639999389648438,150000,0,0
2021-07-19 00:00:00-04:00,18.530000686645508,19.899999618530273,18.270000457763672,19.489999771118164,236300,0,0
2021-07-20 00:00:00-04:00,19.729999542236328,21.3700008392334,19.649999618530273,21.059999465942383,134000,0,0
2021-07-21 00:00:00-04:00,21.149999618530273,21.31399917602539,20.3799991607666,20.979999542236328,79400,0,0
2021-07-22 00:00:00-04:00,20.809999465942383,21.1200008392334,20.190000534057617,20.760000228881836,58700,0,0
2021-07-23 00:00:00-04:00,20.829999923706055,21.989999771118164,20.549999237060547,21.489999771118164,84800,0,0
2021-07-26 00:00:00-04:00,21.540000915527344,21.649999618530273,20.31999969482422,20.43000030517578,67300,0,0
2021-07-27 00:00:00-04:00,20.290000915527344,21.989999771118164,20.020000457763672,21.84000015258789,154400,0,0
2021-07-28 00:00:00-04:00,21.770000457763672,22.100000381469727,20.559999465942383,20.979999542236328,98400,0,0
2021-07-29 00:00:00-04:00,21.59000015258789,24.850000381469727,21.5,24.1200008392334,524700,0,0
2021-07-30 00:00:00-04:00,23.770000457763672,24.21500015258789,22.559999465942383,23.149999618530273,158800,0,0
2021-08-02 00:00:00-04:00,23.329999923706055,24.559999465942383,23.149999618530273,24.030000686645508,79900,0,0
2021-08-03 00:00:00-04:00,24.15999984741211,24.386999130249023,23.3799991607666,23.950000762939453,63200,0,0
2021-08-04 00:00:00-04:00,23.90999984741211,24.31999969482422,23.290000915527344,23.559999465942383,55300,0,0
2021-08-05 00:00:00-04:00,23.510000228881836,24.690000534057617,23.510000228881836,23.920000076293945,77100,0,0
2021-08-06 00:00:00-04:00,24.110000610351562,24.860000610351562,23.545000076293945,24.75,86000,0,0
2021-08-09 00:00:00-04:00,24.799999237060547,24.899999618530273,24.115999221801758,24.40999984741211,88700,0,0
2021-08-10 00:00:00-04:00,22.75,24.239999771118164,21.510000228881836,22.8799991607666,873100,0,0
2021-08-11 00:00:00-04:00,22.770000457763672,22.889999389648438,22.260000228881836,22.280000686645508,213000,0,0
2021-08-12 00:00:00-04:00,22.209999084472656,22.40999984741211,21.34000015258789,21.5,446400,0,0
2021-08-13 00:00:00-04:00,21.579999923706055,22.309999465942383,20.950000762939453,21.040000915527344,366200,0,0
2021-08-16 00:00:00-04:00,21.139999389648438,21.899999618530273,20.68000030517578,21.06999969482422,109100,0,0
2021-08-17 00:00:00-04:00,20.8799991607666,20.8799991607666,20.065000534057617,20.469999313354492,114500,0,0
2021-08-18 00:00:00-04:00,20.530000686645508,21.360000610351562,20.110000610351562,20.969999313354492,111900,0,0
2021-08-19 00:00:00-04:00,20.950000762939453,21.969999313354492,20.58799934387207,21.540000915527344,92500,0,0
2021-08-20 00:00:00-04:00,21.600000381469727,22.329999923706055,21.4950008392334,21.829999923706055,103800,0,0
2021-08-23 00:00:00-04:00,21.8799991607666,22.1200008392334,21.645000457763672,21.799999237060547,84000,0,0
2021-08-24 00:00:00-04:00,21.889999389648438,22.440000534057617,21.850000381469727,22.06999969482422,97700,0,0
2021-08-25 00:00:00-04:00,21.520000457763672,21.59000015258789,20.64299964904785,20.889999389648438,377600,0,0
2021-08-26 00:00:00-04:00,20.989999771118164,21.079999923706055,20.15999984741211,20.299999237060547,383200,0,0
2021-08-27 00:00:00-04:00,20.6200008392334,20.719999313354492,19.739999771118164,20.489999771118164,288700,0,0
2021-08-30 00:00:00-04:00,20.825000762939453,20.950000762939453,20.020000457763672,20.729999542236328,287700,0,0
2021-08-31 00:00:00-04:00,20.729999542236328,21.59000015258789,20.600000381469727,20.799999237060547,613100,0,0
2021-09-01 00:00:00-04:00,20.989999771118164,21.770000457763672,20.75,21.09000015258789,469200,0,0
2021-09-02 00:00:00-04:00,21.09000015258789,21.899999618530273,21.09000015258789,21.299999237060547,237700,0,0
2021-09-03 00:00:00-04:00,21.350000381469727,21.829999923706055,20.75,20.809999465942383,166400,0,0
2021-09-07 00:00:00-04:00,20.899999618530273,21.43000030517578,20.799999237060547,20.969999313354492,367400,0,0
2021-09-08 00:00:00-04:00,20.790000915527344,20.915000915527344,20.110000610351562,20.239999771118164,177400,0,0
2021-09-09 00:00:00-04:00,20.309999465942383,20.780000686645508,20.1299991607666,20.3700008392334,91300,0,0
2021-09-10 00:00:00-04:00,20.5,21.274999618530273,20.479999542236328,20.8799991607666,151400,0,0
2021-09-13 00:00:00-04:00,21.639999389648438,21.639999389648438,18.860000610351562,18.985000610351562,594900,0,0
2021-09-14 00:00:00-04:00,19.0,19.90999984741211,18.549999237060547,19.100000381469727,548200,0,0
2021-09-15 00:00:00-04:00,19.209999084472656,19.65999984741211,19.0,19.5,131800,0,0
2021-09-16 00:00:00-04:00,19.489999771118164,20.020000457763672,19.200000762939453,19.479999542236328,198700,0,0
2021-09-17 00:00:00-04:00,19.579999923706055,19.8799991607666,18.649999618530273,18.65999984741211,754200,0,0
2021-09-20 00:00:00-04:00,18.600000381469727,18.899999618530273,18.1299991607666,18.889999389648438,239200,0,0
2021-09-21 00:00:00-04:00,19.058000564575195,19.149999618530273,18.299999237060547,18.3799991607666,415200,0,0
2021-09-22 00:00:00-04:00,18.520000457763672,18.575000762939453,17.950000762939453,17.989999771118164,283900,0,0
2021-09-23 00:00:00-04:00,18.219999313354492,18.575000762939453,18.079999923706055,18.25,63900,0,0
2021-09-24 00:00:00-04:00,18.1200008392334,18.510000228881836,17.84000015258789,18.229999542236328,88200,0,0
2021-09-27 00:00:00-04:00,18.1200008392334,18.5,18.0310001373291,18.200000762939453,100100,0,0
2021-09-28 00:00:00-04:00,18.0,18.179000854492188,17.694000244140625,17.969999313354492,152100,0,0
2021-09-29 00:00:00-04:00,17.6299991607666,18.100000381469727,17.6299991607666,17.709999084472656,258800,0,0
2021-09-30 00:00:00-04:00,17.770000457763672,17.799999237060547,17.280000686645508,17.329999923706055,610100,0,0
2021-10-01 00:00:00-04:00,17.3799991607666,17.93000030517578,17.31999969482422,17.850000381469727,71300,0,0
2021-10-04 00:00:00-04:00,17.8700008392334,18.229999542236328,17.6200008392334,17.850000381469727,85800,0,0
2021-10-05 00:00:00-04:00,18.149999618530273,18.200000762939453,16.420000076293945,16.959999084472656,365800,0,0
2021-10-06 00:00:00-04:00,16.889999389648438,16.940000534057617,16.219999313354492,16.31999969482422,287700,0,0
2021-10-07 00:00:00-04:00,16.43000030517578,16.670000076293945,15.904999732971191,16.329999923706055,229200,0,0
2021-10-08 00:00:00-04:00,16.280000686645508,16.371999740600586,15.760000228881836,16.049999237060547,131900,0,0
2021-10-11 00:00:00-04:00,16.200000762939453,16.655000686645508,16.15999984741211,16.209999084472656,56700,0,0
2021-10-12 00:00:00-04:00,16.469999313354492,16.479999542236328,15.800000190734863,15.869999885559082,145700,0,0
2021-10-13 00:00:00-04:00,16.079999923706055,16.420000076293945,15.638999938964844,16.200000762939453,109000,0,0
2021-10-14 00:00:00-04:00,16.030000686645508,17.75,16.030000686645508,17.1299991607666,301200,0,0
2021-10-15 00:00:00-04:00,17.290000915527344,17.290000915527344,16.34000015258789,16.520000457763672,86000,0,0
2021-10-18 00:00:00-04:00,16.729999542236328,17.0,16.174999237060547,16.31999969482422,89400,0,0
2021-10-19 00:00:00-04:00,16.350000381469727,16.625,16.209999084472656,16.399999618530273,72100,0,0
2021-10-20 00:00:00-04:00,16.6200008392334,16.8700008392334,16.260000228881836,16.360000610351562,140400,0,0
2021-10-21 00:00:00-04:00,16.290000915527344,16.860000610351562,16.25,16.729999542236328,139600,0,0
2021-10-22 00:00:00-04:00,16.649999618530273,17.040000915527344,16.31999969482422,16.459999084472656,91900,0,0
2021-10-25 00:00:00-04:00,16.469999313354492,16.790000915527344,16.34000015258789,16.40999984741211,114700,0,0
2021-10-26 00:00:00-04:00,16.579999923706055,16.74799919128418,16.079999923706055,16.31999969482422,130600,0,0
2021-10-27 00:00:00-04:00,16.25,16.5,15.300000190734863,16.030000686645508,350400,0,0
2021-10-28 00:00:00-04:00,16.530000686645508,16.530000686645508,15.880000114440918,16.149999618530273,139900,0,0
2021-10-29 00:00:00-04:00,16.190000534057617,16.554000854492188,15.779999732971191,15.869999885559082,164600,0,0
2021-11-01 00:00:00-04:00,16.06999969482422,16.06999969482422,15.729999542236328,15.90999984741211,140100,0,0
2021-11-02 00:00:00-04:00,16.020000457763672,16.020000457763672,15.25,15.420000076293945,210900,0,0
2021-11-03 00:00:00-04:00,15.539999961853027,16.100000381469727,15.449999809265137,15.510000228881836,216600,0,0
2021-11-04 00:00:00-04:00,15.579999923706055,15.869999885559082,15.350000381469727,15.779999732971191,379500,0,0
2021-11-05 00:00:00-04:00,15.829999923706055,16.489999771118164,15.600000381469727,16.229999542236328,680600,0,0
2021-11-08 00:00:00-05:00,16.149999618530273,17.079999923706055,16.079999923706055,16.510000228881836,405100,0,0
2021-11-09 00:00:00-05:00,16.709999084472656,16.8799991607666,16.360000610351562,16.59000015258789,337200,0,0
2021-11-10 00:00:00-05:00,16.0,17.600000381469727,15.600000381469727,16.649999618530273,538600,0,0
2021-11-11 00:00:00-05:00,16.649999618530273,17.0,16.0,17.0,336600,0,0
2021-11-12 00:00:00-05:00,16.600000381469727,18.260000228881836,16.600000381469727,18.219999313354492,307200,0,0
2021-11-15 00:00:00-05:00,18.309999465942383,18.440000534057617,17.899999618530273,18.200000762939453,485900,0,0
2021-11-16 00:00:00-05:00,18.139999389648438,18.729999542236328,17.899999618530273,18.719999313354492,180400,0,0
2021-11-17 00:00:00-05:00,18.850000381469727,18.850000381469727,18.0,18.209999084472656,296000,0,0
2021-11-18 00:00:00-05:00,18.3700008392334,18.3700008392334,17.559999465942383,17.68000030517578,248200,0,0
2021-11-19 00:00:00-05:00,17.6200008392334,17.920000076293945,17.329999923706055,17.920000076293945,246300,0,0
2021-11-22 00:00:00-05:00,18.040000915527344,18.270000457763672,17.719999313354492,17.90999984741211,141800,0,0
2021-11-23 00:00:00-05:00,17.8700008392334,18.170000076293945,16.940000534057617,17.6299991607666,189300,0,0
2021-11-24 00:00:00-05:00,17.520000457763672,17.850000381469727,17.170000076293945,17.75,124600,0,0
2021-11-26 00:00:00-05:00,17.469999313354492,17.690000534057617,16.90999984741211,17.40999984741211,83400,0,0
2021-11-29 00:00:00-05:00,17.75,17.760000228881836,17.030000686645508,17.280000686645508,326900,0,0
2021-11-30 00:00:00-05:00,17.290000915527344,17.729999542236328,16.30500030517578,16.770000457763672,626000,0,0
2021-12-01 00:00:00-05:00,17.06999969482422,17.639999389648438,16.940000534057617,17.270000457763672,217800,0,0
2021-12-02 00:00:00-05:00,17.3700008392334,17.459999084472656,16.6200008392334,17.270000457763672,384900,0,0
2021-12-03 00:00:00-05:00,17.3799991607666,17.450000762939453,16.579999923706055,17.059999465942383,628800,0,0
2021-12-06 00:00:00-05:00,17.059999465942383,18.309999465942383,16.75,18.149999618530273,217700,0,0
2021-12-07 00:00:00-05:00,18.209999084472656,19.149999618530273,18.149999618530273,18.6299991607666,230800,0,0
2021-12-08 00:00:00-05:00,18.799999237060547,19.010000228881836,18.315000534057617,18.829999923706055,86400,0,0
2021-12-09 00:00:00-05:00,18.780000686645508,19.09000015258789,18.649999618530273,18.84000015258789,123300,0,0
2021-12-10 00:00:00-05:00,18.940000534057617,19.280000686645508,18.84000015258789,19.280000686645508,104500,0,0
2021-12-13 00:00:00-05:00,19.399999618530273,19.440000534057617,18.31999969482422,18.780000686645508,279300,0,0
2021-12-14 00:00:00-05:00,18.549999237060547,18.856000900268555,18.21299934387207,18.690000534057617,242700,0,0
2021-12-15 00:00:00-05:00,18.579999923706055,18.81999969482422,17.8799991607666,18.700000762939453,259200,0,0
2021-12-16 00:00:00-05:00,18.510000228881836,18.899999618530273,18.114999771118164,18.15999984741211,139300,0,0
2021-12-17 00:00:00-05:00,18.3799991607666,18.739999771118164,17.8700008392334,18.649999618530273,228600,0,0
2021-12-20 00:00:00-05:00,18.389999389648438,18.389999389648438,17.809999465942383,18.0,146600,0,0
2021-12-21 00:00:00-05:00,18.260000228881836,18.69499969482422,18.16900062561035,18.649999618530273,91200,0,0
2021-12-22 00:00:00-05:00,18.719999313354492,19.219999313354492,18.549999237060547,19.06999969482422,80600,0,0
2021-12-23 00:00:00-05:00,19.079999923706055,19.260000228881836,18.84000015258789,19.079999923706055,62500,0,0
2021-12-27 00:00:00-05:00,19.18000030517578,19.299999237060547,18.829999923706055,19.299999237060547,78400,0,0
2021-12-28 00:00:00-05:00,19.079999923706055,19.395000457763672,18.90999984741211,19.299999237060547,126200,0,0
2021-12-29 00:00:00-05:00,19.209999084472656,19.760000228881836,18.760000228881836,19.540000915527344,190300,0,0
2021-12-30 00:00:00-05:00,19.549999237060547,19.829999923706055,19.190000534057617,19.389999389648438,131400,0,0
2021-12-31 00:00:00-05:00,19.329999923706055,19.649999618530273,19.200000762939453,19.450000762939453,88400,0,0
2022-01-03 00:00:00-05:00,19.59000015258789,19.809999465942383,19.34000015258789,19.389999389648438,150500,0,0
2022-01-04 00:00:00-05:00,19.290000915527344,19.610000610351562,19.25,19.399999618530273,103400,0,0
2022-01-05 00:00:00-05:00,19.530000686645508,20.040000915527344,19.350000381469727,19.549999237060547,260200,0,0
2022-01-06 00:00:00-05:00,19.639999389648438,19.684999465942383,18.559999465942383,18.729999542236328,191700,0,0
2022-01-07 00:00:00-05:00,18.6299991607666,18.639999389648438,17.665000915527344,18.020000457763672,211400,0,0
2022-01-10 00:00:00-05:00,18.079999923706055,18.739999771118164,17.554000854492188,18.729999542236328,112200,0,0
2022-01-11 00:00:00-05:00,18.700000762939453,19.049999237060547,18.5,18.959999084472656,55700,0,0
2022-01-12 00:00:00-05:00,18.920000076293945,19.374000549316406,18.610000610351562,18.84000015258789,114400,0,0
2022-01-13 00:00:00-05:00,19.0,19.649999618530273,18.68000030517578,19.549999237060547,116100,0,0
2022-01-14 00:00:00-05:00,19.329999923706055,19.760000228881836,18.75,19.719999313354492,350400,0,0
2022-01-18 00:00:00-05:00,19.84000015258789,20.0,18.450000762939453,18.75,399800,0,0
2022-01-19 00:00:00-05:00,18.530000686645508,18.81999969482422,17.799999237060547,18.1299991607666,280500,0,0
2022-01-20 00:00:00-05:00,18.3799991607666,18.84000015258789,17.610000610351562,17.709999084472656,418900,0,0
2022-01-21 00:00:00-05:00,17.709999084472656,18.149999618530273,17.360000610351562,17.600000381469727,309300,0,0
2022-01-24 00:00:00-05:00,17.239999771118164,18.42799949645996,16.8799991607666,18.399999618530273,191800,0,0
